num,amount,buyAmount,sellAmount,buySum,sellSum,startPrice,endPrice,buyMaxPrice,buyMinPrice,sellMaxPrice,sellMinPrice,maxPrice,minPrice,bestBidDepth,bestAskDepth
14483,27.309000000000008,26.808000000000007,0.501,34362.84461,642.22689,1281.78,1281.9,1281.9,1281.78,1281.89,1281.89,1281.9,1281.78,172.05,43.126
14484,2.3660000000000005,2.0700000000000003,0.29600000000000004,2653.5330000000004,379.43944,1281.89,1281.89,1281.9,1281.9,1281.89,1281.89,1281.9,1281.89,180.049,37.219
14485,5.724,0.595,5.1290000000000004,762.7305,6574.8138100000015,1281.89,1281.89,1281.9,1281.9,1281.89,1281.89,1281.9,1281.89,106.251,114.378
14486,5.09,0,5.09,0,6524.820100000001,1281.89,1281.89,0,1000000,1281.89,1281.89,1281.89,1281.89,119.165,0
14487,31.586000000000002,0.31,31.276000000000003,397.389,40091.536799999994,1281.9,1281.69,1281.9,1281.9,1281.89,1281.69,1281.9,1281.69,154.178,226.528
14488,106.503,0.31,106.193,397.389,136108.79465000003,1281.9,1281.63,1281.9,1281.9,1281.89,1281.63,1281.9,1281.63,64.629,643.447
14489,113.93599999999999,0,113.93599999999999,0,146023.36575999996,1281.69,1281.46,0,1000000,1281.69,1281.46,1281.69,1281.46,32.437999999999995,0
14490,68.95500000000001,33.87500000000001,35.08,43406.51164999999,44957.62955,1281.63,1281.45,1281.43,1281.37,1281.63,1281.36,1281.63,1281.36,0.631,452.476
14491,36.09300000000001,33.90100000000001,2.192,43439.82960999999,2808.9294900000004,1281.46,1281.45,1281.46,1281.37,1281.46,1281.36,1281.46,1281.36,651.2349999999999,6.218
14492,2.464,0.46,2.004,589.4716,2568.0258,1281.45,1281.45,1281.46,1281.46,1281.45,1281.45,1281.46,1281.45,368.454,29.188
14493,80.37,79.39,0.9800000000000001,101735.35619,1255.8210000000001,1281.45,1281.49,1281.49,1281.46,1281.45,1281.45,1281.49,1281.45,56.888,216.87800000000001
14494,83.93799999999997,79.58499999999998,4.353,101985.24673999999,5578.26888,1281.45,1281.49,1281.49,1281.46,1281.48,1281.45,1281.49,1281.45,95.44099999999999,237.72
14495,96.58199999999998,0.21000000000000002,96.37199999999999,269.11289999999997,123482.37152999999,1281.49,1281.12,1281.49,1281.49,1281.48,1281.12,1281.49,1281.12,326.89399999999995,262.185
14496,93.519,0.098,93.421,125.55902,119700.38204999999,1281.49,1281.12,1281.49,1281.13,1281.48,1281.12,1281.49,1281.12,32.158,537.2389999999999
14497,71.23699999999998,70.25799999999998,0.9789999999999999,90011.70023999998,1254.23223,1281.12,1281.34,1281.34,1281.13,1281.33,1281.12,1281.34,1281.12,763.5220000000002,10.716000000000001
14498,58.31500000000001,58.09500000000001,0.21999999999999997,74440.15842999997,281.90274999999997,1281.25,1281.41,1281.41,1281.25,1281.4,1281.33,1281.41,1281.25,504.882,38.886
14499,225.654,221.53,4.124,283897.28270999994,5284.73675,1281.34,1281.78,1281.78,1281.34,1281.53,1281.4,1281.78,1281.34,400.269,424.16199999999986
14500,211.56500000000003,167.48100000000002,44.083999999999996,214641.14077000003,56507.650689999995,1281.41,1281.61,1281.87,1281.41,1281.86,1281.46,1281.87,1281.41,472.4529999999999,136.432
14501,40.189,0.066,40.123,84.58833999999999,51431.78573999999,1281.86,1281.6,1281.87,1281.61,1281.86,1281.6,1281.87,1281.6,17.146,851.3460000000001
14502,0.669,0.632,0.037,809.9775199999999,47.41919999999999,1281.6,1281.61,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,36.133,433.682
14503,1.37,1.334,0.036000000000000004,1709.6677399999999,46.13759999999999,1281.6,1281.6,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,93.916,234.667
14504,0.978,0.702,0.276,899.6902199999998,353.72159999999997,1281.6,1281.6,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,110.463,203.146
14505,4.743,4.301,0.44200000000000006,5512.20461,566.4672,1281.6,1281.6,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,120.209,106.092
14506,8.955,8.201,0.754,10510.48361,966.3263999999999,1281.61,1281.61,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,123.064,95.228
14507,7.424999999999999,3.966999999999999,3.458,5084.14687,4431.7728,1281.6,1281.61,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,72.276,140.388
14508,10.155000000000001,0.7100000000000001,9.445,909.9431,12104.712,1281.6,1281.6,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,50.383,150.032
14509,7.372,0.7190000000000001,6.653,921.47759,8526.4848,1281.61,1281.61,1281.61,1281.61,1281.6,1281.6,1281.61,1281.6,73.65,122.001
14510,151.171,151.06,0.111,193607.63089,142.2576,1281.61,1281.86,1281.86,1281.61,1281.6,1281.6,1281.86,1281.6,93.829,338.62999999999994
14511,260.91499999999996,151.03299999999993,109.882,193573.04022000002,140848.60198999997,1281.61,1281.58,1281.86,1281.58,1281.85,1281.59,1281.86,1281.58,1009.9670000000004,37.714
14512,111.843,1.961,109.882,2513.19322,140848.60198999997,1281.86,1281.58,1281.86,1281.58,1281.85,1281.59,1281.86,1281.58,0,888.3689999999999
14513,26.507,1.937,24.57,2482.4204600000003,31487.924409999996,1281.58,1281.5,1281.58,1281.58,1281.57,1281.5,1281.58,1281.5,42.43799999999999,481.094
14514,37.738,0.044,37.694,56.38951999999999,48305.80507999999,1281.58,1281.32,1281.58,1281.58,1281.57,1281.32,1281.58,1281.32,80.197,876.4529999999997
14515,219.29999999999995,0.359,218.94099999999995,459.87471000000005,280489.2381800001,1281.48,1280.94,1281.17,1280.94,1281.48,1280.93,1281.48,1280.93,412.092,0
14516,282.894,72.04899999999998,210.845,92291.0075,270111.98043,1281.32,1281.09,1281.17,1280.94,1281.32,1280.93,1281.32,1280.93,55.826,695.095
14517,78.92699999999998,71.68999999999998,7.237000000000001,91831.13279,9270.550730000003,1280.93,1281.09,1281.1,1280.94,1281.09,1280.93,1281.1,1280.93,497.4459999999999,66.05
14518,3.549999999999999,0.007,3.542999999999999,8.967699999999999,4538.90187,1281.09,1281.09,1281.1,1281.1,1281.09,1281.09,1281.1,1281.09,204.066,95.632
14519,1.6289999999999996,0.007,1.6219999999999997,8.967699999999999,2077.9279799999995,1281.09,1281.09,1281.1,1281.1,1281.09,1281.09,1281.1,1281.09,95.49,101.348
14520,4.968999999999999,0,4.968999999999999,0,6365.736209999999,1281.09,1281.09,0,1000000,1281.09,1281.09,1281.09,1281.09,26.931,0
14521,5.178,0.29500000000000004,4.883,377.92449999999997,6255.56247,1281.09,1281.09,1281.1,1281.1,1281.09,1281.09,1281.1,1281.09,75.032,118.318
14522,3.239,0.29500000000000004,2.944,377.92449999999997,3771.5289599999996,1281.1,1281.09,1281.1,1281.1,1281.09,1281.09,1281.1,1281.09,103.225,114.516
14523,6.462,0,6.462,0,8278.40358,1281.09,1281.09,0,1000000,1281.09,1281.09,1281.09,1281.09,67.496,0
14524,16.159,0,16.159,0,20700.689349999997,1281.09,1281.05,0,1000000,1281.09,1281.05,1281.09,1281.05,12.748999999999999,0
14525,13.176999999999998,0,13.176999999999998,0,16880.45669,1281.09,1281.05,0,1000000,1281.09,1281.05,1281.09,1281.05,83.444,0
14526,0.7150000000000001,0,0.7150000000000001,0,915.9507500000001,1281.05,1281.05,0,1000000,1281.05,1281.05,1281.05,1281.05,85.456,0
14527,26.035000000000004,25.877000000000002,0.15800000000000003,33150.26332,202.40589999999997,1281.05,1281.22,1281.22,1281.06,1281.05,1281.05,1281.22,1281.05,983.3730000000002,0
14528,27.178,25.885,1.293,33160.513159999995,1656.61746,1281.06,1281.23,1281.23,1281.06,1281.22,1281.22,1281.23,1281.06,310.496,87.498
14529,1.3429999999999997,0.017,1.3259999999999998,21.78091,1698.89772,1281.22,1281.22,1281.23,1281.23,1281.22,1281.22,1281.23,1281.22,254.809,126.588
14530,32.552,0.026999999999999996,32.525,34.59321,41671.6805,1281.23,1281.22,1281.23,1281.23,1281.22,1281.22,1281.23,1281.22,215.921,85.957
14531,32.864999999999995,0.10099999999999999,32.763999999999996,129.40422999999998,41977.892080000005,1281.23,1281.23,1281.23,1281.23,1281.22,1281.22,1281.23,1281.22,19.015,99.266
14532,28.545,27.863000000000003,0.6819999999999999,35698.92425,873.84534,1281.22,1281.35,1281.36,1281.23,1281.35,1281.22,1281.36,1281.22,60.855,338.27600000000007
14533,30.990000000000006,30.178000000000004,0.812,38665.288640000006,1040.4562,1281.23,1281.36,1281.36,1281.23,1281.35,1281.35,1281.36,1281.23,21.78,203.695
14534,25.914,3.2359999999999998,22.678,4146.48096,29058.455299999994,1281.36,1281.35,1281.36,1281.36,1281.35,1281.35,1281.36,1281.35,84.373,119.884
14535,178.85100000000003,2.672,176.17900000000003,3423.7939199999996,225702.1535,1281.36,1280.81,1281.36,1281.36,1281.35,1280.81,1281.36,1280.81,434.8550000000001,150.161
14536,882.799,497.7159999999999,385.083,637222.08104,493198.9970999999,1281.35,1280.49,1281.36,1280.22,1281.35,1280.21,1281.36,1280.21,367.95200000000006,2164.022
14537,740.5009999999997,499.58399999999995,240.91699999999986,639614.03784,308508.73467000015,1280.79,1280.49,1280.8,1280.22,1280.79,1280.21,1280.8,1280.21,337.625,365.649
14538,149.85399999999998,141.46599999999998,8.388,181147.69506999996,10740.7503,1280.49,1280.62,1280.62,1280.5,1280.51,1280.49,1280.62,1280.49,15.612,306.5349999999999
14539,171.13499999999993,141.49799999999993,29.637,181188.91046999992,37953.428669999994,1280.5,1280.62,1280.62,1280.5,1280.61,1280.49,1280.62,1280.49,411.9590000000001,22.564
14540,31.703,2.123999999999999,29.579,2720.0368799999997,37879.16318999999,1280.62,1280.61,1280.62,1280.62,1280.61,1280.61,1280.62,1280.61,219.144,22.268
14541,33.26400000000001,30.017000000000007,3.247,38441.69161,4158.22584,1280.62,1280.81,1280.81,1280.62,1280.64,1280.61,1280.81,1280.61,210.563,175.84300000000002
14542,66.08000000000001,30.007000000000012,36.07299999999999,38428.91121,46202.126899999996,1280.61,1280.81,1280.82,1280.62,1280.81,1280.61,1280.82,1280.61,995.99,110.594
14543,34.471,1.4849999999999999,32.986,1902.0176999999999,42248.79865999999,1280.82,1280.82,1280.82,1280.82,1280.81,1280.81,1280.82,1280.81,39.884,159.108
14544,31.563999999999997,1.4469999999999992,30.116999999999997,1853.3465399999998,38573.77429999999,1280.82,1280.67,1280.82,1280.82,1280.81,1280.67,1280.82,1280.67,99.50099999999999,159.548
14545,262.576,208.997,53.57900000000001,267571.63393999997,68616.14701999999,1280.82,1280.42,1280.82,1280.26,1280.81,1280.25,1280.82,1280.25,15.601999999999999,1552.8100000000002
14546,374.755,209.39200000000002,165.363,268077.37532,211719.81328,1280.67,1280.09,1280.43,1280.26,1280.67,1280.07,1280.67,1280.07,1158.7509999999997,12.458
14547,172.402,27.335000000000004,145.06699999999998,34991.68874,185730.42641999995,1280.43,1280.16,1280.43,1280.1,1280.42,1280.07,1280.43,1280.07,210.65499999999997,293.061
14548,200.43400000000003,80.49600000000001,119.938,103035.28800999999,153514.94077,1280.09,1279.76,1280.16,1279.76,1280.16,1279.75,1280.16,1279.75,567.4309999999999,0
14549,513.2750000000001,164.584,348.69100000000003,210564.17066999993,446159.4684900002,1280.16,1279.28,1280.01,1279.08,1280.16,1279.07,1280.16,1279.07,739.711,587.6489999999998
14550,374.09700000000004,110.74200000000002,263.355,141648.51051999998,336912.6156,1279.75,1279.19,1279.28,1279.08,1279.75,1279.07,1279.75,1279.07,258.57300000000004,84.136
14551,516.7600000000002,478.3330000000002,38.427,612001.2072999999,49159.67366,1279.27,1279.98,1279.98,1279.19,1279.97,1279.18,1279.98,1279.18,1091.179,209.75400000000002
14552,520.1530000000002,512.9570000000002,7.196,656327.7583799998,9207.07129,1279.19,1280.49,1280.49,1279.19,1280.48,1279.44,1280.49,1279.19,1902.425,199.90299999999996
14553,37.215999999999994,33.239999999999995,3.976,42554.91905999999,5091.18848,1280.05,1280.48,1280.49,1280.05,1280.48,1280.48,1280.49,1280.05,169.907,65.379
14554,4.578,0.4610000000000001,4.117,590.30589,5271.7361599999995,1280.49,1280.49,1280.49,1280.49,1280.48,1280.48,1280.49,1280.48,201.994,45.836
14555,63.07699999999999,39.46699999999999,23.61,50537.65455000001,30232.1328,1280.49,1280.61,1280.61,1280.49,1280.48,1280.48,1280.61,1280.48,202.257,137.678
14556,96.80700000000002,39.677000000000014,57.13,50806.62237000001,73157.88691999999,1280.48,1280.61,1280.61,1280.49,1280.6,1280.48,1280.61,1280.48,759.0369999999999,47.769
14557,39.181000000000004,3.5949999999999993,35.586000000000006,4603.792949999999,45571.431599999996,1280.6,1280.61,1280.61,1280.61,1280.6,1280.6,1280.61,1280.6,60.603,146.616
14558,95.11700000000002,1.993,93.12400000000002,2551.73525,119247.63225,1280.61,1280.33,1280.61,1280.33,1280.6,1280.32,1280.61,1280.32,1.238,2220.3879999999995
14559,150.672,1.866,148.80599999999998,2389.09778,190537.71476000003,1280.6,1280.19,1280.35,1280.33,1280.6,1280.19,1280.6,1280.19,92.122,134.668
14560,128.01600000000002,0.129,127.88700000000003,165.12129000000002,163716.97017999995,1280.32,1280.01,1280.01,1280.01,1280.32,1280,1280.32,1280,10.659,399.928
14561,55.142,0.16100000000000003,54.981,206.08161,70375.82624,1280.08,1280,1280.01,1280.01,1280.08,1280,1280.08,1280,62.848,332.203
14562,4.84,0.07200000000000001,4.768,92.16072,6103.04,1280.01,1280.01,1280.01,1280.01,1280,1280,1280.01,1280,108.325,60.138
14563,114.44399999999997,111.96899999999998,2.475,143351.88023999997,3168,1280.01,1280.56,1280.56,1280.01,1280,1280,1280.56,1280,143.46,609.1240000000001
14564,120.554,110.679,9.875,141700.75918999992,12644.07,1280,1280.56,1280.56,1280.01,1280.55,1280,1280.56,1280,623.4379999999999,149.172
14565,11.697000000000001,0.337,11.360000000000001,431.54872,14547.048,1280.56,1280.56,1280.56,1280.56,1280.55,1280.55,1280.56,1280.55,52.227,147.473
14566,22.616999999999997,2.7319999999999998,19.884999999999998,3498.4899199999995,25463.473449999994,1280.56,1280.45,1280.56,1280.56,1280.55,1280.45,1280.56,1280.45,28.399,236.901
14567,30.408999999999995,0.5630000000000001,29.845999999999997,720.9027800000001,38218.03199999999,1280.56,1280.46,1280.56,1280.46,1280.55,1280.45,1280.56,1280.45,87.697,280.78499999999997
14568,1.59,0.9570000000000001,0.633,1225.40022,810.52485,1280.46,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,108.527,84.515
14569,1.6350000000000002,0.687,0.9480000000000001,879.67602,1213.8666,1280.46,1280.45,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,124.604,81.219
14570,6.029,3.307,2.722,4234.48122,3485.3849,1280.45,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,125.094,78.75
14571,5.578999999999999,2.9359999999999995,2.643,3759.430559999999,3384.22935,1280.45,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,28.63,161.482
14572,0.41900000000000004,0.18300000000000005,0.236,234.32418,302.1862,1280.45,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,41.41,150.974
14573,3.615,3.576,0.039,4578.924960000001,49.93755,1280.46,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,41.962,178.156
14574,3.55,3.5109999999999997,0.039,4495.695060000002,49.93755,1280.46,1280.46,1280.46,1280.46,1280.45,1280.45,1280.46,1280.45,28.61,169.186
14575,242.99099999999999,242.737,0.254,310853.8700599999,325.28256000000005,1280.46,1280.8,1280.8,1280.46,1280.64,1280.64,1280.8,1280.46,0,568.196
14576,243.34799999999998,243.094,0.254,311311.1517,325.28256000000005,1280.46,1280.8,1280.8,1280.46,1280.64,1280.64,1280.8,1280.46,452.41499999999996,25.497
14577,3.1869999999999994,3.1869999999999994,0,4081.9096,0,1280.8,1280.8,1280.8,1280.8,0,1000000,1280.8,1280.8,0,54.386
14578,7.895999999999998,7.895999999999998,0,10113.1968,0,1280.8,1280.8,1280.8,1280.8,0,1000000,1280.8,1280.8,0,19.266
14579,11.244999999999997,5.453999999999998,5.791,6985.4832,7417.05489,1280.8,1280.79,1280.8,1280.8,1280.79,1280.79,1280.8,1280.79,134.79,41.9
14580,7.144,1.278,5.8660000000000005,1636.8624,7513.114140000001,1280.8,1280.8,1280.8,1280.8,1280.79,1280.79,1280.8,1280.79,161.024,56.479
14581,36.742000000000004,31.172000000000004,5.57,39925.99003,7134.000300000001,1280.8,1280.9,1280.9,1280.8,1280.79,1280.79,1280.9,1280.79,197.285,45.354
14582,39.291000000000004,36.458000000000006,2.8329999999999997,46696.93262999999,3628.71187,1280.8,1280.89,1280.9,1280.8,1280.89,1280.79,1280.9,1280.79,941.1320000000001,27.435
14583,7.553,5.14,2.4130000000000003,6583.826000000001,3090.78757,1280.9,1280.9,1280.9,1280.9,1280.89,1280.89,1280.9,1280.89,142.143,36.516
14584,6.865,1.7069999999999999,5.158,2186.4963000000002,6606.830620000001,1280.89,1280.9,1280.9,1280.9,1280.89,1280.89,1280.9,1280.89,164.513,37.843
14585,13.14,7.277,5.863,9321.1093,7509.858070000001,1280.9,1280.9,1280.9,1280.9,1280.89,1280.89,1280.9,1280.89,217.723,28.328
14586,11.220999999999998,10.060999999999998,1.1600000000000001,12887.13519,1485.8362000000002,1280.89,1280.91,1280.91,1280.9,1280.9,1280.89,1280.91,1280.89,633.539,1.938
14587,5.370000000000001,4.760000000000001,0.61,6097.131600000001,781.349,1280.9,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,199.291,50.175
14588,11.678,4.744000000000001,6.934000000000001,6076.6370400000005,8881.760600000001,1280.91,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,310.831,12.176
14589,105.95899999999999,2.5740000000000003,103.38499999999999,3297.0623400000004,132425.8465,1280.9,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,317.659,23.557
14590,99.344,0.5690000000000001,98.77499999999999,728.83779,126520.8975,1280.91,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,66.67,99.47
14591,7.319,2.042,5.277,2615.6182200000003,6759.3093,1280.91,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,69.25,87.175
14592,5.992,2.313,3.679,2962.74483,4712.431100000001,1280.91,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,124.2,49.613
14593,0.8480000000000001,0.313,0.535,400.92483000000004,685.2815,1280.9,1280.9,1280.91,1280.91,1280.9,1280.9,1280.91,1280.9,112.874,49.056
14594,616.3979999999996,599.7909999999996,16.607,768604.70152,21285.546630000004,1280.9,1282.14,1282.14,1280.91,1282.13,1280.9,1282.14,1280.9,1417.647,484.384
14595,342.323,316.234,26.089,405340.9865599998,33443.840430000004,1281.4,1282.18,1282.19,1281.4,1282.18,1281.52,1282.19,1281.4,1803.5120000000006,0.401
14596,63.051,53.047000000000004,10.004,68021.16102000001,12826.92948,1282.18,1282.38,1282.38,1282.18,1282.37,1282.18,1282.38,1282.18,317.437,100.74200000000002
14597,56.04600000000001,47.58100000000001,8.465,61012.85364999999,10855.26205,1282.19,1282.37,1282.38,1282.19,1282.37,1282.37,1282.38,1282.19,78.577,111.999
14598,171.543,0.537,171.006,688.6380600000001,219282.56833,1282.37,1282.18,1282.38,1282.38,1282.37,1282.18,1282.38,1282.18,483.39799999999997,81.249
14599,163.445,0.051,163.394,65.39169,209521.00449,1282.37,1282.18,1282.19,1282.19,1282.37,1282.18,1282.37,1282.18,43.509,253.133
14600,0.977,0.095,0.882,121.80805,1130.8827600000002,1282.18,1282.18,1282.19,1282.19,1282.18,1282.18,1282.19,1282.18,29.528,275.872
14601,1.165,0.605,0.5599999999999999,775.72495,718.0208,1282.19,1282.18,1282.19,1282.19,1282.18,1282.18,1282.19,1282.18,119.064,249.234
14602,168.437,167.59400000000002,0.8430000000000001,214932.35782999996,1080.87774,1282.18,1282.68,1282.68,1282.19,1282.18,1282.18,1282.68,1282.18,170.939,864.664
14603,309.616,309.211,0.405,396601.05194,519.3439000000001,1282.19,1282.8,1282.8,1282.19,1282.79,1282.18,1282.8,1282.18,1377.752,95.475
14604,588.6639999999999,384.1019999999999,204.56199999999998,492801.3182100001,262555.0361000001,1282.8,1283.44,1283.55,1282.8,1283.54,1282.79,1283.55,1282.79,442.03000000000003,934.9030000000001
14605,556.1479999999999,288.01699999999994,268.131,369549.2450600001,344141.42002000014,1282.82,1283.36,1283.55,1282.83,1283.54,1282.82,1283.55,1282.82,1011.7620000000003,188.79399999999995
14606,87.25899999999999,9.092,78.16699999999999,11669.07834,100319.8212,1283.45,1283.22,1283.45,1283.23,1283.44,1283.22,1283.45,1283.22,13.919,731.7470000000001
14607,29.612000000000002,0.223,29.389000000000003,286.16029000000003,37709.881140000005,1283.22,1283.04,1283.23,1283.23,1283.22,1283.04,1283.23,1283.04,37.143,298.799
14608,64.53899999999999,0.456,64.08299999999998,585.0708,82223.60721,1283.22,1283,1283.05,1283.05,1283.22,1283,1283.22,1283,30.859,443.76
14609,35.44500000000002,0.189,35.25600000000002,242.49644999999998,45234.80062999999,1283.04,1283,1283.05,1283.05,1283.04,1283,1283.05,1283,15.604,729.6550000000001
14610,13.181000000000001,0,13.181000000000001,0,16911.223,1283,1283,0,1000000,1283,1283,1283,1283,22.881,0
14611,130.323,0.657,129.666,842.93757,166360.28392000002,1283,1282.86,1283.01,1283.01,1283,1282.86,1283.01,1282.86,46.14499999999999,586.395
14612,195.33200000000005,69.759,125.57300000000004,89488.26056000001,161107.84412000005,1283,1282.98,1283.01,1282.8,1283,1282.79,1283.01,1282.79,2.082,1048.3120000000001
14613,74.85600000000001,69.23800000000001,5.617999999999998,88819.80963000002,7206.83832,1282.83,1282.99,1282.99,1282.8,1282.98,1282.79,1282.99,1282.79,741.3949999999999,36.389
14614,0.356,0.136,0.21999999999999995,174.48664000000002,282.2556,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,186.307,42.382
14615,0.648,0.335,0.313,429.80165000000005,401.57273999999995,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,192.832,46.265
14616,115.471,115.301,0.16999999999999998,147932.56837,218.10912999999996,1282.98,1283.1,1283.1,1282.99,1283.09,1282.98,1283.1,1282.98,226.61,63.728
14617,13.941,13.355,0.586,17135.8005,751.89074,1283.09,1283.09,1283.1,1283.1,1283.09,1283.09,1283.1,1283.09,31.82,120.515
14618,40.24400000000001,3.8449999999999998,36.39900000000001,4933.02465,46700.907779999994,1283.1,1282.94,1283.1,1282.95,1283.09,1282.94,1283.1,1282.94,2.07,899.621
14619,31.169000000000004,17.212,13.957000000000003,22082.195399999997,17906.165960000006,1282.97,1282.94,1282.97,1282.95,1282.96,1282.94,1282.97,1282.94,4.004,749.969
14620,26.936999999999998,13.513,13.424,17336.50335,17221.840470000003,1282.94,1282.85,1282.95,1282.95,1282.94,1282.85,1282.95,1282.85,38.007,540.907
14621,18.715,4.883,13.831999999999999,6264.205379999999,17745.17658,1282.94,1282.85,1282.86,1282.86,1282.94,1282.85,1282.94,1282.85,28.895,407.227
14622,26.752000000000002,22.395000000000003,4.357,28730.059129999994,5589.37745,1282.85,1283,1283,1282.86,1282.85,1282.85,1283,1282.85,78.707,213.61999999999998
14623,21.052,17.512,3.5399999999999996,22465.853749999995,4541.36208,1282.85,1283.06,1283,1282.86,1283.06,1282.85,1283.06,1282.85,885.8710000000001,0
14624,11.14,10.497,0.643,13468.559500000001,825.0901799999999,1283.06,1283.34,1283.35,1283.07,1283.34,1283.06,1283.35,1283.06,434.084,205.411
14625,42.51,21.637999999999998,20.872,27766.36185,26784.67221,1283.07,1283.2,1283.35,1283.07,1283.34,1283.2,1283.35,1283.07,335.844,48.364
14626,47.021,11.141,35.88,14297.80235,46042.61933,1283.35,1283.05,1283.35,1283.35,1283.34,1283.05,1283.35,1283.05,82.27,539.4259999999999
14627,19.831,3.8360000000000003,15.995,4921.74144,20524.38917999999,1283.2,1283.04,1283.04,1283.04,1283.2,1283.03,1283.2,1283.03,21.357,224.316
14628,5.468,3.8360000000000003,1.6319999999999997,4921.74144,2093.8778999999995,1283.03,1283,1283.04,1283.04,1283.03,1283,1283.04,1283,17.475,208.277
14629,3.1640000000000006,1.026,2.1380000000000003,1316.36826,2743.0450499999997,1283.03,1282.98,1283.01,1283.01,1283.03,1282.98,1283.03,1282.98,11.415,354.538
14630,2.4939999999999993,1.092,1.4019999999999992,1401.0456,1798.7524,1283.01,1282.98,1283.01,1282.99,1283,1282.98,1283.01,1282.98,1.979,756.1
14631,0.27,0.066,0.204,84.67734,261.72792,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,36.179,180.034
14632,0.5680000000000001,0.463,0.105,594.0243700000001,134.7129,1282.98,1282.99,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,43.43,182.058
14633,0.7040000000000002,0.463,0.2410000000000001,594.0243700000001,309.19818,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,69.481,140.907
14634,5.96,5.441,0.5190000000000001,6980.74859,665.8666199999999,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,123.555,31.749
14635,7.1899999999999995,6.685,0.5050000000000001,8576.78815,647.9049,1282.98,1282.98,1282.99,1282.99,1282.98,1282.98,1282.99,1282.98,122.475,4.661
14636,4.271999999999999,4.108,0.16400000000000003,5270.52442,210.40872,1282.98,1283.14,1283.14,1282.99,1282.98,1282.98,1283.14,1282.98,132.262,60.568000000000005
14637,11.26,7.913999999999999,3.3460000000000005,10154.364249999999,4293.351930000002,1282.98,1283.22,1283.22,1282.99,1283.21,1282.98,1283.22,1282.98,756.5310000000002,76.262
14638,21.269,7.361999999999999,13.906999999999998,9446.68403,17845.56811,1283.14,1283.21,1283.22,1283.14,1283.21,1283.13,1283.22,1283.13,160.65699999999998,84.35
14639,40.709,25.257,15.451999999999998,32410.287539999998,19828.16092,1283.21,1283.21,1283.22,1283.22,1283.21,1283.21,1283.22,1283.21,123.531,53.011
14640,159.386,22.945,136.441,29443.4829,175073.74359000003,1283.21,1282.9,1283.22,1283.22,1283.21,1282.9,1283.22,1282.9,79.67,570.784
14641,44.362,0.155,44.207,198.85105000000001,56714.17347999998,1283,1282.87,1282.91,1282.91,1283,1282.87,1283,1282.87,7.122,493.089
14642,9.955000000000004,0.342,9.613000000000003,438.74496000000005,12332.229309999993,1282.87,1282.87,1282.88,1282.88,1282.87,1282.87,1282.88,1282.87,47.909,130.448
14643,19.883000000000003,0.342,19.541000000000004,438.74496000000005,25067.934079999995,1282.87,1282.76,1282.88,1282.88,1282.87,1282.76,1282.88,1282.76,101.92500000000001,140.789
14644,33.189000000000014,0,33.189000000000014,0,42574.94642,1282.87,1282.76,0,1000000,1282.87,1282.76,1282.87,1282.76,165.752,0
14645,16.346999999999998,0.005,16.342,6.41385,20962.863920000003,1282.76,1282.76,1282.77,1282.77,1282.76,1282.76,1282.77,1282.76,105.402,87.845
14646,53.319,0.264,53.055,338.58653000000004,68055.76684999999,1282.77,1282.51,1282.77,1282.52,1282.76,1282.51,1282.77,1282.51,321.30000000000007,89.878
14647,55.9,2.597,53.303,3330.70444,68373.81682999998,1282.76,1282.51,1282.52,1282.52,1282.76,1282.51,1282.76,1282.51,42.892,180.603
14648,8.795,3.261,5.534,4182.29772,7097.41034,1282.51,1282.51,1282.52,1282.52,1282.51,1282.51,1282.52,1282.51,55.936,185.164
14649,6.333999999999999,1.077,5.256999999999999,1381.27404,6742.155070000001,1282.51,1282.51,1282.52,1282.52,1282.51,1282.51,1282.52,1282.51,62.113,185.081
